pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
LON	PUN-Y	LG4	89001	90000	0.0213486251209064	859	1236	57896	11304
LON	PUN-R	LG4	89001	90000	0.0250104708909232	859	1672	66852	2348
LON	GRA	LG4	89001	90000	0.0163156333432215	859	880	53936	1424
PAR	GRA	LG4	89001	90000	0.0128918839730442	864	704	54608	752
PAR	CAL	LG4	89001	90000	0.0232036538618383	864	1138	49044	6316
PAR	CLV	LG4	89001	90000	0.0323040380047505	534	544	16840	24680
PAR	ARI	LG4	89001	90000	0.0155817813018624	862	676	43384	11976
PAR	AUR	LG4	89001	90000	0.0220945647370746	864	1200	54312	1048
PUN-Y	PUN-R	LG4	89001	90000	0.0156497514611897	864	1146	73228	13272
CAL	AUR	LG4	89001	90000	0.0236014699877501	864	1156	48980	6380
CLV	ARI	LG4	89001	90000	0.0316382548396417	532	438	13844	27676
LON	CAL	LG4	89001	90000	0.0226788057742782	859	1106	48768	6592
LON	CLV	LG4	89001	90000	0.0295950155763239	531	494	16692	24828
PAR	PUN-Y	LG4	89001	90000	0.0239347172903578	864	1402	58576	10624
PAR	PUN-R	LG4	89001	90000	0.0286819873574762	864	1942	67708	1492
PUN-Y	CLV	LG4	90001	91000	0.0078214860823556	581	136	17388	36372
PUN-Y	ARI	LG4	90001	91000	0.005758710048949	830	240	41676	30004
PAR	PUN-Y	LG4	90001	91000	0.0121566515349696	860	632	51988	19692
PAR	PUN-R	LG4	90001	91000	0.0089913995308835	860	460	51160	20520
PUN-R	ARI	LG4	90001	91000	0.0029010733971569	830	120	41364	30316
PUN-R	AUR	LG4	90001	91000	0.0118191161356628	864	598	50596	21084
PAR	CLV	LG4	90001	91000	0.0061611374407582	558	78	12660	30348
PAR	ARI	LG4	90001	91000	0.0055696202531645	829	176	31600	25744
PAR	AUR	LG4	90001	91000	0.011214147077852	857	416	37096	20248
PUN-Y	PUN-R	LG4	90001	91000	0.0084608511113593	895	606	71624	17976
GRA	CAL	LG4	90001	91000	0.0236184936315314	820	942	39884	17460
GRA	CLV	LG4	90001	91000	0.0159924741298212	560	204	12756	30252
PUN-R	CAL	LG4	90001	91000	0.0074865911799761	874	402	53696	17984
PUN-R	CLV	LG4	90001	91000	0.0050155242417005	581	84	16748	37012
PUN-Y	AUR	LG4	90001	91000	0.0150757694110295	864	772	51208	20472
PUN-R	GRA	LG4	90001	91000	0.0250602222394902	828	1290	51476	20204
LON	PAR	LG4	90001	91000	0.0095317297850562	853	298	31264	26080
LON	PUN-Y	LG4	90001	91000	0.008371246587807	856	368	43960	27720
LON	PUN-R	LG4	90001	91000	0.0070441862592626	856	308	43724	27956
LON	GRA	LG4	90001	91000	0.0239721773692709	820	772	32204	25140
LON	ARI	LG4	90001	91000	0.0029477374123645	824	74	25104	32240
LON	AUR	LG4	90001	91000	0.011629392971246	853	364	31300	26044
LON	CAL	LG4	90001	91000	0.008702436682271	849	290	33324	24020
LON	CLV	LG4	90001	91000	0.0054449868569282	556	58	10652	32356
CAL	CLV	LG4	90001	91000	0.0046282011724776	561	60	12964	30044
CAL	ARI	LG4	90001	91000	0.0036588443098662	829	116	31704	25640
PUN-Y	CAL	LG4	90001	91000	0.0106414425066509	874	576	54128	17552
PUN-Y	GRA	LG4	90001	91000	0.026700136923779	828	1404	52584	19096
CAL	AUR	LG4	90001	91000	0.0117079182499743	853	456	38948	18396
CLV	ARI	LG4	90001	91000	0.0024847094801223	542	26	10464	32544
CLV	AUR	LG4	90001	91000	0.0046744574290484	560	56	11980	31028
ARI	AUR	LG4	90001	91000	0.0071530758226037	830	220	30756	26588
GRA	ARI	LG4	90001	91000	0.01350452368281	795	406	30064	27280
GRA	AUR	LG4	90001	91000	0.0258501959953384	825	976	37756	19588
PAR	GRA	LG4	90001	91000	0.0237409304310712	824	890	37488	19856
PAR	CAL	LG4	90001	91000	0.0086755646817248	853	338	38960	18384
GRA	ARI	LG4	91001	92000	0.0209061771561771	699	574	27456	23232
GRA	AUR	LG4	91001	92000	0.03125	772	1156	36992	13696
CAL	CLV	LG4	91001	92000	0.0085295753754867	653	184	21572	16444
CAL	ARI	LG4	91001	92000	0.0126803979262995	700	362	28548	22140
GRA	CAL	LG4	91001	92000	0.0300728407908428	789	1156	38440	12248
GRA	CLV	LG4	91001	92000	0.0164013975155279	651	338	20608	17408
PAR	CLV	LG4	91001	92000	0.0093028468953149	651	166	17844	20172
PAR	ARI	LG4	91001	92000	0.0137890690289152	696	330	23932	26756
PUN-Y	AUR	LG4	91001	92000	0.0183069224353628	774	878	47960	15400
PUN-R	GRA	LG4	91001	92000	0.027141786695529	789	1304	48044	15316
LON	PAR	LG4	91001	92000	0.0175163576881134	706	514	29344	21344
LON	PUN-Y	LG4	91001	92000	0.0117609372139849	712	514	43704	19656
LON	PUN-R	LG4	91001	92000	0.0129491889954296	712	578	44636	18724
LON	GRA	LG4	91001	92000	0.025922466137319	711	888	34256	16432
PUN-R	CAL	LG4	91001	92000	0.0135260832493605	791	698	51604	11756
PUN-R	CLV	LG4	91001	92000	0.0048623578695391	653	130	26736	20784
CAL	AUR	LG4	91001	92000	0.0237899496454629	774	926	38924	11764
CLV	ARI	LG4	91001	92000	0.0040849673202614	631	70	17136	20880
CLV	AUR	LG4	91001	92000	0.0135931558935361	652	286	21040	16976
ARI	AUR	LG4	91001	92000	0.0172488141440275	691	480	27828	22860
PAR	AUR	LG4	91001	92000	0.0210446247464503	766	664	31552	19136
PUN-Y	PUN-R	LG4	91001	92000	0.0073432083202017	791	466	63460	15740
PUN-Y	CLV	LG4	91001	92000	0.0041723562433621	653	110	26364	21156
PUN-Y	ARI	LG4	91001	92000	0.0082171596962484	700	290	35292	28068
LON	CAL	LG4	91001	92000	0.0168678776937831	712	598	35452	15236
LON	CLV	LG4	91001	92000	0.0083532219570405	635	168	20112	17904
LON	ARI	LG4	91001	92000	0.0121824394592185	683	328	26924	23764
LON	AUR	LG4	91001	92000	0.0212331100261155	705	748	35228	15460
PUN-R	ARI	LG4	91001	92000	0.0099561255484306	700	354	35556	27804
PUN-R	AUR	LG4	91001	92000	0.0202877465244099	774	1004	49488	13872
PAR	GRA	LG4	91001	92000	0.0264717248486409	780	822	31052	19636
PAR	CAL	LG4	91001	92000	0.0166215217926619	782	540	32488	18200
PUN-Y	GRA	LG4	91001	92000	0.0236497961956521	789	1114	47104	16256
PUN-Y	CAL	LG4	91001	92000	0.0119103959615081	791	604	50712	12648
PAR	PUN-Y	LG4	91001	92000	0.014270141710435	782	576	40364	22996
PAR	PUN-R	LG4	91001	92000	0.0141861140699138	782	586	41308	22052
CLV	AUR	LG4	92001	93000	0.0315924773373021	715	934	29564	6724
ARI	AUR	LG4	92001	93000	0.032436308419099	754	1538	47416	968
CAL	AUR	LG4	92001	93000	0.0275175644028103	754	1316	47824	560
CLV	ARI	LG4	92001	93000	0.035922067379245	715	1062	29564	6724
PAR	CLV	LG4	92001	93000	0.0317681482513585	715	912	28708	7580
PAR	ARI	LG4	92001	93000	0.0355494407953133	754	1602	45064	3320
LON	PUN-R	LG4	92001	93000	0.0250967828060339	754	1504	59928	552
LON	GRA	LG4	92001	93000	0.0373089729360539	754	1748	46852	1532
PUN-Y	AUR	LG4	92001	93000	0.0262081908975132	754	1564	59676	804
PUN-R	GRA	LG4	92001	93000	0.0347050754458161	754	2024	58320	2160
LON	ARI	LG4	92001	93000	0.033900435802883	754	1618	47728	656
LON	AUR	LG4	92001	93000	0.027745229327084	754	1326	47792	592
PAR	GRA	LG4	92001	93000	0.0387593409561537	754	1722	44428	3956
PAR	CAL	LG4	92001	93000	0.0317453328636843	754	1442	45424	2960
PAR	AUR	LG4	92001	93000	0.0308871753966143	754	1394	45132	3252
PUN-Y	PUN-R	LG4	92001	93000	0.0231743825510531	754	1734	74824	776
LON	PAR	LG4	92001	93000	0.0309746210786041	754	1406	45392	2992
LON	PUN-Y	LG4	92001	93000	0.0267916500465363	754	1612	60168	312
PUN-R	CAL	LG4	92001	93000	0.0247798826040554	754	1486	59968	512
PUN-R	CLV	LG4	92001	93000	0.0289541918755401	715	1072	37024	8336
PAR	PUN-Y	LG4	92001	93000	0.0307562076749435	754	1744	56704	3776
PAR	PUN-R	LG4	92001	93000	0.0296673023945751	754	1680	56628	3852
PUN-R	ARI	LG4	92001	93000	0.0317069883415324	754	1882	59356	1124
PUN-R	AUR	LG4	92001	93000	0.0257048650831034	754	1528	59444	1036
GRA	CAL	LG4	92001	93000	0.0360921501706484	754	1692	46880	1504
GRA	CLV	LG4	92001	93000	0.0375805787957756	715	1096	29164	7124
LON	CAL	LG4	92001	93000	0.0268331121433311	754	1294	48224	160
LON	CLV	LG4	92001	93000	0.0316030123722431	715	940	29744	6544
CAL	CLV	LG4	92001	93000	0.03125	715	930	29760	6528
CAL	ARI	LG4	92001	93000	0.0332495812395309	754	1588	47760	624
PUN-Y	GRA	LG4	92001	93000	0.0349401709401709	754	2044	58500	1980
PUN-Y	CAL	LG4	92001	93000	0.0253122508636726	754	1524	60208	272
PUN-Y	CLV	LG4	92001	93000	0.0305331179321486	715	1134	37140	8220
PUN-Y	ARI	LG4	92001	93000	0.0322126031809945	754	1920	59604	876
GRA	ARI	LG4	92001	93000	0.0391135972461273	754	1818	46480	1904
GRA	AUR	LG4	92001	93000	0.035907800808463	754	1670	46508	1876
LON	PAR	LG4	93001	94000	0.0300167606277616	559	788	26252	29428
LON	PUN-Y	LG4	93001	94000	0.0187817845584835	589	650	34608	34992
PAR	GRA	LG4	93001	94000	0.0323991576219018	518	800	24692	30988
PAR	CAL	LG4	93001	94000	0.026547987616099	534	686	25840	29840
PUN-Y	GRA	LG4	93001	94000	0.0229673298943748	535	748	32568	37032
PUN-Y	CAL	LG4	93001	94000	0.0156654888103651	569	532	33960	35640
LON	PUN-R	LG4	93001	94000	0.0193948797517455	620	700	36092	33508
LON	GRA	LG4	93001	94000	0.0273910411622276	584	724	26432	29248
CAL	CLV	LG4	93001	94000	0.0360459973463069	482	652	18088	23672
CAL	ARI	LG4	93001	94000	0.0182236086028566	462	444	24364	31316
CLV	AUR	LG4	93001	94000	0.036202645146828	474	646	17844	23916
ARI	AUR	LG4	93001	94000	0.0159557147508954	458	392	24568	31112
PUN-Y	CLV	LG4	93001	94000	0.0385405001866368	444	826	21432	30768
PUN-Y	ARI	LG4	93001	94000	0.0162236121970289	449	498	30696	38904
LON	CAL	LG4	93001	94000	0.0176883607885498	619	524	29624	26056
LON	CLV	LG4	93001	94000	0.0406989604069896	489	736	18084	23676
LON	ARI	LG4	93001	94000	0.022284122562674	454	544	24412	31268
LON	AUR	LG4	93001	94000	0.0166824260434958	613	494	29612	26068
CAL	AUR	LG4	93001	94000	0.0131615214994487	598	382	29024	26656
CLV	ARI	LG4	93001	94000	0.0407538280329799	386	692	16980	24780
PAR	PUN-Y	LG4	93001	94000	0.025669099756691	520	844	32880	36720
PAR	PUN-R	LG4	93001	94000	0.0262211753037441	549	846	32264	37336
GRA	ARI	LG4	93001	94000	0.0240433457500846	439	568	23624	32056
GRA	AUR	LG4	93001	94000	0.0208333333333333	582	554	26592	29088
PUN-Y	AUR	LG4	93001	94000	0.0136337706788362	564	478	35060	34540
PUN-R	GRA	LG4	93001	94000	0.0231128596016719	583	752	32536	37064
PUN-R	CAL	LG4	93001	94000	0.01612721959991	614	574	35592	34008
PUN-R	CLV	LG4	93001	94000	0.0387380909581161	482	862	22252	29948
PUN-R	ARI	LG4	93001	94000	0.0172867096095701	457	526	30428	39172
PUN-R	AUR	LG4	93001	94000	0.0144708906023019	605	518	35796	33804
PAR	CLV	LG4	93001	94000	0.0467465351186281	419	796	17028	24732
PAR	ARI	LG4	93001	94000	0.0259923600730775	455	626	24084	31596
PAR	AUR	LG4	93001	94000	0.0238276492082825	533	626	26272	29408
PUN-Y	PUN-R	LG4	93001	94000	0.0141407497885934	581	602	42572	44428
GRA	CAL	LG4	93001	94000	0.0239636307597472	573	622	25956	29724
GRA	CLV	LG4	93001	94000	0.0466131696955392	463	790	16948	24812
PUN-R	ARI	LG4	94001	95000	0.031588132635253	271	362	11460	65900
PUN-R	AUR	LG4	94001	95000	0.0171828595672465	747	324	18856	58504
CAL	AUR	LG4	94001	95000	0.0109890109890109	716	160	14560	47328
CLV	ARI	LG4	94001	95000	0.0	13	0	560	45856
CLV	AUR	LG4	94001	95000	0.0121130551816958	251	36	2972	43444
ARI	AUR	LG4	94001	95000	0.0187292555713608	267	158	8436	53452
PUN-R	CAL	LG4	94001	95000	0.012935134106905	728	272	21028	56332
PUN-R	CLV	LG4	94001	95000	0.0080645161290322	241	24	2976	55044
CAL	CLV	LG4	94001	95000	0.0107671601615074	240	32	2972	43444
CAL	ARI	LG4	94001	95000	0.0160737248178311	268	150	9332	52556
PUN-Y	CLV	LG4	94001	95000	0.0	117	0	1308	56712
PUN-Y	ARI	LG4	94001	95000	0.0221160651096956	270	250	11304	66056
GRA	ARI	LG4	94001	95000	0.0165354330708661	156	126	7620	54268
GRA	AUR	LG4	94001	95000	0.0168326220957799	281	142	8436	53452
GRA	CAL	LG4	94001	95000	0.01877053026748	271	160	8524	53364
GRA	CLV	LG4	94001	95000	0.0130718954248366	126	16	1224	45192
LON	PAR	LG4	94001	95000	0.0249537892791127	540	324	12984	48904
LON	PUN-Y	LG4	94001	95000	0.0167277726856095	573	292	17456	59904
LON	PUN-R	LG4	94001	95000	0.0166044776119403	709	356	21440	55920
LON	GRA	LG4	94001	95000	0.0194294146581406	265	158	8132	53756
LON	ARI	LG4	94001	95000	0.0200617283950617	256	182	9072	52816
LON	AUR	LG4	94001	95000	0.0136680613668061	698	196	14340	47548
PAR	AUR	LG4	94001	95000	0.0235331032318795	550	300	12748	49140
PUN-Y	PUN-R	LG4	94001	95000	0.0120407533189255	607	312	25912	70788
PAR	CLV	LG4	94001	95000	0.0242656449553001	253	76	3132	43284
PAR	ARI	LG4	94001	95000	0.0261682242990654	215	224	8560	53328
PUN-Y	AUR	LG4	94001	95000	0.0168231611893583	598	258	15336	62024
PUN-R	GRA	LG4	94001	95000	0.0433694745621351	274	416	9592	67768
PUN-Y	GRA	LG4	94001	95000	0.0324901875272568	159	298	9172	68188
PUN-Y	CAL	LG4	94001	95000	0.0137699606572552	589	238	17284	60076
PAR	PUN-Y	LG4	94001	95000	0.0350571065989847	405	442	12608	64752
PAR	PUN-R	LG4	94001	95000	0.0340620233858668	545	536	15736	61624
PAR	GRA	LG4	94001	95000	0.0266491917868064	286	244	9156	52732
PAR	CAL	LG4	94001	95000	0.0233082706766917	552	310	13300	48588
LON	CAL	LG4	94001	95000	0.012251334303736	706	202	16488	45400
LON	CLV	LG4	94001	95000	0.0102171136653895	232	32	3132	43284
PUN-R	CAL	LG4	95001	96000	0.0211753731343283	878	1362	64320	5920
PUN-R	CLV	LG4	95001	96000	0.0976620715350223	755	4194	42944	9736
GRA	CAL	LG4	95001	96000	0.0249055712936732	861	1266	50832	5360
GRA	CLV	LG4	95001	96000	0.0998701452012749	749	3384	33884	8260
CAL	AUR	LG4	95001	96000	0.0233614536015574	878	1152	49312	6880
CLV	ARI	LG4	95001	96000	0.097298241527891	752	3342	34348	7796
LON	PUN-R	LG4	95001	96000	0.0216802982920375	870	1442	66512	3728
LON	GRA	LG4	95001	96000	0.0204019719378081	854	1076	52740	3452
PUN-Y	GRA	LG4	95001	96000	0.0274773094616436	861	1768	64344	5896
PUN-Y	CAL	LG4	95001	96000	0.0224750799322926	878	1434	63804	6436
PUN-Y	CLV	LG4	95001	96000	0.0969705417712108	755	4174	43044	9636
PUN-Y	ARI	LG4	95001	96000	0.0217944737659112	870	1404	64420	5820
LON	CAL	LG4	95001	96000	0.0215738963531669	870	1124	52100	4092
LON	CLV	LG4	95001	96000	0.0966828478964401	755	3346	34608	7536
LON	ARI	LG4	95001	96000	0.0228519195612431	862	1200	52512	3680
LON	AUR	LG4	95001	96000	0.0209853298815407	870	1070	50988	5204
LON	PAR	LG4	95001	96000	0.0227220211045212	832	1180	51932	4260
LON	PUN-Y	LG4	95001	96000	0.022493768618153	870	1480	65796	4444
PUN-Y	AUR	LG4	95001	96000	0.024635624919386	878	1528	62024	8216
PUN-R	GRA	LG4	95001	96000	0.0291973058147438	861	1890	64732	5508
PAR	PUN-Y	LG4	95001	96000	0.0251443997990959	837	1602	63712	6528
PAR	PUN-R	LG4	95001	96000	0.0252789726326288	837	1622	64164	6076
PAR	CLV	LG4	95001	96000	0.0972125435540069	749	3348	34440	7704
PAR	ARI	LG4	95001	96000	0.0238693467336683	837	1216	50944	5248
PAR	AUR	LG4	95001	96000	0.02285877271616	837	1122	49084	7108
PUN-Y	PUN-R	LG4	95001	96000	0.017841344736066	878	1452	81384	6416
PUN-R	ARI	LG4	95001	96000	0.0236931642437364	870	1532	64660	5580
PUN-R	AUR	LG4	95001	96000	0.0243708693441789	878	1534	62944	7296
PAR	GRA	LG4	95001	96000	0.0230416567860248	824	1166	50604	5588
PAR	CAL	LG4	95001	96000	0.0240522459381968	837	1208	50224	5968
GRA	ARI	LG4	95001	96000	0.0253302253302253	857	1304	51480	4712
GRA	AUR	LG4	95001	96000	0.0189043520231678	861	940	49724	6468
CAL	CLV	LG4	95001	96000	0.097397989355411	755	3294	33820	8324
CAL	ARI	LG4	95001	96000	0.0230866042633524	870	1174	50852	5340
CLV	AUR	LG4	95001	96000	0.0998180715585203	755	3292	32980	9164
ARI	AUR	LG4	95001	96000	0.0239841986455981	870	1190	49616	6576
LON	CAL	LG4	96001	97000	0.0218288444830582	911	1206	55248	3184
LON	CLV	LG4	96001	97000	0.043608197121249	816	1430	32792	11032
PUN-R	ARI	LG4	96001	97000	0.0319582152974504	911	2166	67776	5264
PUN-R	AUR	LG4	96001	97000	0.0247975708502024	911	1666	67184	5856
GRA	CAL	LG4	96001	97000	0.0358772133302404	894	1856	51732	6700
GRA	CLV	LG4	96001	97000	0.0513462742642454	804	1640	31940	11884
CAL	CLV	LG4	96001	97000	0.0477602905569007	816	1578	33040	10784
CAL	ARI	LG4	96001	97000	0.0297881570385366	911	1648	55324	3108
PUN-Y	GRA	LG4	96001	97000	0.0332210071210579	894	2090	62912	10128
PUN-Y	CAL	LG4	96001	97000	0.0261205194183471	911	1746	66844	6196
GRA	ARI	LG4	96001	97000	0.0401431760449541	894	2086	51964	6468
GRA	AUR	LG4	96001	97000	0.0337964408367155	894	1732	51248	7184
PAR	GRA	LG4	96001	97000	0.0354515573642197	894	1812	51112	7320
PAR	CAL	LG4	96001	97000	0.0272181112169389	911	1486	54596	3836
PAR	PUN-Y	LG4	96001	97000	0.027118849723958	911	1788	65932	7108
PAR	PUN-R	LG4	96001	97000	0.0267600574712643	911	1788	66816	6224
PUN-Y	CLV	LG4	96001	97000	0.0471772993352515	816	1902	40316	14464
PUN-Y	ARI	LG4	96001	97000	0.0290861212520198	911	1944	66836	6204
PUN-R	CAL	LG4	96001	97000	0.0248995746691871	911	1686	67712	5328
PUN-R	CLV	LG4	96001	97000	0.0441988950276243	816	1792	40544	14236
PUN-Y	AUR	LG4	96001	97000	0.0255163667109554	911	1690	66232	6808
PUN-R	GRA	LG4	96001	97000	0.0314014221886602	894	1996	63564	9476
LON	ARI	LG4	96001	97000	0.0253095807082337	911	1398	55236	3196
LON	AUR	LG4	96001	97000	0.0202090337669931	911	1106	54728	3704
PAR	CLV	LG4	96001	97000	0.0461576233734348	816	1504	32584	11240
PAR	ARI	LG4	96001	97000	0.0301799824407374	911	1650	54672	3760
LON	PUN-R	LG4	96001	97000	0.0239803177614417	911	1618	67472	5568
LON	GRA	LG4	96001	97000	0.0325001934535324	894	1680	51692	6740
PAR	AUR	LG4	96001	97000	0.02697908197206	911	1460	54116	4316
PUN-Y	PUN-R	LG4	96001	97000	0.0179006926153546	911	1468	82008	9292
LON	PAR	LG4	96001	97000	0.0253215729511209	911	1378	54420	4012
LON	PUN-Y	LG4	96001	97000	0.0245921305182341	911	1640	66688	6352
CLV	AUR	LG4	96001	97000	0.0469904323604214	816	1552	33028	10796
ARI	AUR	LG4	96001	97000	0.0291028446389496	911	1596	54840	3592
CAL	AUR	LG4	96001	97000	0.0258670941416496	911	1420	54896	3536
CLV	ARI	LG4	96001	97000	0.0526029713733542	816	1742	33116	10708
LON	CAL	LG4	97001	98000	0.0131782945736434	711	578	43860	1836
LON	CLV	LG4	97001	98000	0.0486610058785107	555	1192	24496	9776
PUN-Y	GRA	LG4	97001	98000	0.0388005078796026	705	2078	53556	3564
PUN-Y	CAL	LG4	97001	98000	0.0133067440174039	711	734	55160	1960
LON	PUN-R	LG4	97001	98000	0.0105757931844888	711	576	54464	2656
LON	GRA	LG4	97001	98000	0.0376490470378368	705	1604	42604	3092
LON	ARI	LG4	97001	98000	0.0116279069767441	711	500	43000	2696
LON	AUR	LG4	97001	98000	0.0181244364292155	711	804	44360	1336
PAR	CLV	LG4	97001	98000	0.0439961108410306	555	1086	24684	9588
PAR	ARI	LG4	97001	98000	0.0128693551384501	710	554	43048	2648
PAR	AUR	LG4	97001	98000	0.0183080808080808	710	812	44352	1344
PUN-Y	PUN-R	LG4	97001	98000	0.0086222014380078	711	590	68428	2972
CAL	AUR	LG4	97001	98000	0.0202549959309159	711	896	44236	1460
CLV	ARI	LG4	97001	98000	0.0470317382009537	555	1144	24324	9948
PUN-Y	CLV	LG4	97001	98000	0.0500846684902956	555	1538	30708	12132
PUN-Y	ARI	LG4	97001	98000	0.0117725455353176	711	636	54024	3096
CLV	AUR	LG4	97001	98000	0.0508488278092158	555	1258	24740	9532
ARI	AUR	LG4	97001	98000	0.0164713481590846	711	714	43348	2348
PUN-Y	AUR	LG4	97001	98000	0.0195480631276901	711	1090	55760	1360
PUN-R	GRA	LG4	97001	98000	0.041005993475457	705	2162	52724	4396
PUN-R	CAL	LG4	97001	98000	0.0145530911502468	711	790	54284	2836
PUN-R	CLV	LG4	97001	98000	0.0524829217025748	555	1598	30448	12392
GRA	CAL	LG4	97001	98000	0.0405761626812276	705	1724	42488	3208
GRA	CLV	LG4	97001	98000	0.0633848657445077	555	1558	24580	9692
PAR	PUN-Y	LG4	97001	98000	0.0158712942877801	710	878	55320	1800
PAR	PUN-R	LG4	97001	98000	0.017288210248128	710	942	54488	2632
PAR	GRA	LG4	97001	98000	0.0373043396756959	704	1592	42676	3020
PAR	CAL	LG4	97001	98000	0.0169082125603864	710	742	43884	1812
LON	PAR	LG4	97001	98000	0.0141209589538685	710	622	44048	1648
LON	PUN-Y	LG4	97001	98000	0.0094394213381555	711	522	55300	1820
GRA	ARI	LG4	97001	98000	0.0368124522536287	705	1542	41888	3808
GRA	AUR	LG4	97001	98000	0.0396854936261282	705	1706	42988	2708
PUN-R	ARI	LG4	97001	98000	0.0148816234498308	711	792	53220	3900
PUN-R	AUR	LG4	97001	98000	0.0203657825706791	711	1118	54896	2224
CAL	CLV	LG4	97001	98000	0.051336722978514	555	1252	24388	9884
CAL	ARI	LG4	97001	98000	0.0137618958760962	711	590	42872	2824
PAR	GRA	LG4	98001	99000	0.0195910751768638	857	1008	51452	3588
PAR	CAL	LG4	98001	99000	0.014777941977133	857	760	51428	3612
GRA	ARI	LG4	98001	99000	0.0265334534436164	848	1296	48844	6196
GRA	AUR	LG4	98001	99000	0.0172186967961615	857	890	51688	3352
CAL	CLV	LG4	98001	99000	0.0216603773584905	657	574	26500	14780
CAL	ARI	LG4	98001	99000	0.0148761659697651	848	740	49744	5296
PUN-R	ARI	LG4	98001	99000	0.0156048906048906	848	970	62160	6640
PUN-R	AUR	LG4	98001	99000	0.0068509909469048	857	448	65392	3408
PUN-Y	AUR	LG4	98001	99000	0.0078154544308584	857	496	63464	5336
PUN-R	GRA	LG4	98001	99000	0.0192809417753738	857	1212	62860	5940
PUN-R	CAL	LG4	98001	99000	0.009347867418721	857	590	63116	5684
PUN-R	CLV	LG4	98001	99000	0.0230326295585412	657	768	33344	18256
PAR	PUN-Y	LG4	98001	99000	0.0132670508517509	857	838	63164	5636
PAR	PUN-R	LG4	98001	99000	0.0134877719061079	857	878	65096	3704
PUN-Y	CLV	LG4	98001	99000	0.022181146025878	657	720	32460	19140
PUN-Y	ARI	LG4	98001	99000	0.0133899197262797	848	814	60792	8008
LON	CAL	LG4	98001	99000	0.0093711276332094	857	484	51648	3392
LON	CLV	LG4	98001	99000	0.0232076866223207	657	628	27060	14220
LON	PAR	LG4	98001	99000	0.0128511655708308	857	688	53536	1504
LON	PUN-Y	LG4	98001	99000	0.0072838494040486	857	462	63428	5372
LON	ARI	LG4	98001	99000	0.0171408306407124	848	870	50756	4284
LON	AUR	LG4	98001	99000	0.0075515214641767	857	406	53764	1276
CAL	AUR	LG4	98001	99000	0.0085192069392812	857	440	51648	3392
CLV	ARI	LG4	98001	99000	0.0194100565489836	648	508	26172	15108
CLV	AUR	LG4	98001	99000	0.0230326295585412	657	624	27092	14188
ARI	AUR	LG4	98001	99000	0.016422495274102	848	834	50784	4256
GRA	CAL	LG4	98001	99000	0.0186780452459544	857	928	49684	5356
GRA	CLV	LG4	98001	99000	0.021875	657	574	26240	15040
LON	PUN-R	LG4	98001	99000	0.0057197039212087	857	374	65388	3412
LON	GRA	LG4	98001	99000	0.0186087898483441	857	962	51696	3344
PUN-Y	GRA	LG4	98001	99000	0.0193747537107579	857	1180	60904	7896
PUN-Y	CAL	LG4	98001	99000	0.0098389401220937	857	606	61592	7208
PAR	AUR	LG4	98001	99000	0.0127007844602166	857	680	53540	1500
PUN-Y	PUN-R	LG4	98001	99000	0.0067881478422465	857	526	77488	8512
PAR	ARI	LG4	98001	99000	0.0216857934309457	848	1096	50540	4500
PAR	CLV	LG4	98001	99000	0.0259374536831184	657	700	26988	14292
CAL	CLV	LG4	99001	100000	0.0151035900680056	737	382	25292	18676
GRA	AUR	LG4	99001	100000	0.0168654562029932	903	888	52652	5972
GRA	ARI	LG4	99001	100000	0.0263130632963845	814	1016	38612	20012
PUN-R	GRA	LG4	99001	100000	0.0150955620343375	904	932	61740	11540
PUN-Y	AUR	LG4	99001	100000	0.0139252948885976	905	850	61040	12240
ARI	AUR	LG4	99001	100000	0.0233468972533062	814	918	39320	19304
PAR	PUN-Y	LG4	99001	100000	0.018093849416755	905	1092	60352	12928
